feature,fold_id,test_date,coefficient,model,theme,description
X_feature_price_macd_21_252,2,2003-06-13,-0.024746489400664966,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,3,2005-10-28,-0.022947093471884727,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,4,2008-03-20,-0.019671024133761723,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,5,2010-08-06,-0.013169859846433004,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,6,2012-12-24,-0.008518763817846775,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,7,2015-05-14,-0.007847258045027653,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,8,2017-09-29,-0.008703646870950857,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,9,2020-02-20,-0.00862158959110578,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,10,2022-07-08,-0.007849971142907938,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_macd_21_252,11,2024-11-25,-0.007424503254393737,ridge,Momentum & trend,MACD: 21-day vs 252-day moving-average gap
X_feature_price_price_to_ma10,0,1998-09-03,-0.008974547497928143,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,1,2001-01-22,-0.009521538081268469,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,2,2003-06-13,-0.0032064235225940743,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,3,2005-10-28,-0.001621899224119261,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,4,2008-03-20,-0.0018121982769419749,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,5,2010-08-06,-0.0013829291177292664,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,6,2012-12-24,-0.00019275989810315272,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,7,2015-05-14,0.0004556351341307163,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,8,2017-09-29,-0.0005161939867927382,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,9,2020-02-20,-0.0008816828194539994,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,10,2022-07-08,-0.0006087354995543137,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma10,11,2024-11-25,0.0001792081748135388,ridge,Momentum & trend,price relative to its 10-day moving average
X_feature_price_price_to_ma21,0,1998-09-03,-0.008667157031595707,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,1,2001-01-22,-0.006747597750897209,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,2,2003-06-13,0.00164232663034151,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,3,2005-10-28,0.00315705508304139,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,4,2008-03-20,0.0002921752942105134,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,5,2010-08-06,0.004614651280765732,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,6,2012-12-24,0.0063383135323723154,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,7,2015-05-14,0.0065747518092393875,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,8,2017-09-29,0.0045975215422610445,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,9,2020-02-20,0.002620777658497294,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,10,2022-07-08,0.004655120118210713,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma21,11,2024-11-25,0.005559736552337806,ridge,Momentum & trend,price relative to its 21-day moving average
X_feature_price_price_to_ma252,0,1998-09-03,0.013845994758109251,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,1,2001-01-22,0.010773641678194204,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,2,2003-06-13,-0.002375089291793605,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,3,2005-10-28,0.004329021632050474,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,4,2008-03-20,0.008865127029518286,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,5,2010-08-06,-0.00789672089740634,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,6,2012-12-24,-0.0020025286357849836,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,7,2015-05-14,-0.005211177747696638,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,8,2017-09-29,-0.005849038561185201,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,9,2020-02-20,0.0004990853679676851,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,10,2022-07-08,0.0017109636003927637,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma252,11,2024-11-25,0.0031426693700874844,ridge,Momentum & trend,price relative to its 252-day moving average
X_feature_price_price_to_ma63,0,1998-09-03,-0.004502738515535991,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,1,2001-01-22,-0.00019936412233316028,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,2,2003-06-13,-0.003463719350596269,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,3,2005-10-28,0.007443603749076526,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,4,2008-03-20,0.012183780471483866,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,5,2010-08-06,0.00644249174123009,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,6,2012-12-24,0.004651331730807821,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,7,2015-05-14,0.005851928610354662,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,8,2017-09-29,0.00501296715810895,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,9,2020-02-20,0.00440644418510298,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,10,2022-07-08,-0.0009494887005227307,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_ma63,11,2024-11-25,0.001456273040579011,ridge,Momentum & trend,price relative to its 63-day moving average
X_feature_price_price_to_max252,0,1998-09-03,0.005011600907891989,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,1,2001-01-22,0.012035219309230646,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,2,2003-06-13,0.0031295682614048323,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,3,2005-10-28,0.013849158150454363,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,4,2008-03-20,0.017623734350005787,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,5,2010-08-06,0.01844637965162595,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,6,2012-12-24,0.017268824701507885,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,7,2015-05-14,0.01795908994972706,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,8,2017-09-29,0.018222626298666,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,9,2020-02-20,0.016760293394327164,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,10,2022-07-08,0.014676559095581373,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_max252,11,2024-11-25,0.01594358527412017,ridge,Momentum & trend,price relative to its 252-day high
X_feature_price_price_to_min10,0,1998-09-03,-0.0109950367671748,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,1,2001-01-22,-0.008044156401107708,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,2,2003-06-13,-0.003204941846585522,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,3,2005-10-28,-0.0030228782755633197,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,4,2008-03-20,-0.0023907271679490805,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,5,2010-08-06,-0.002176688712400695,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,6,2012-12-24,-0.0021793590082476535,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,7,2015-05-14,-0.0032343024698396525,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,8,2017-09-29,-0.003034913601974646,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,9,2020-02-20,-0.003257343778386712,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,10,2022-07-08,-0.0032688421197235584,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min10,11,2024-11-25,-0.003415484679862857,ridge,Momentum & trend,price relative to its 10-day low
X_feature_price_price_to_min21,0,1998-09-03,0.006709088183318575,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,1,2001-01-22,0.0011991772917099297,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,2,2003-06-13,-0.0009906736086122692,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,3,2005-10-28,-0.0014912457663740497,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,4,2008-03-20,-0.0030905652480820813,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,5,2010-08-06,-0.004351291495064895,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,6,2012-12-24,-0.005830506328493357,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,7,2015-05-14,-0.0058496929705142975,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,8,2017-09-29,-0.005984760510424773,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,9,2020-02-20,-0.004789071312795083,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,10,2022-07-08,-0.003704408183693886,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min21,11,2024-11-25,-0.0025819295551627874,ridge,Momentum & trend,price relative to its 21-day low
X_feature_price_price_to_min252,0,1998-09-03,-0.007680286653339863,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,1,2001-01-22,-0.005304940044879913,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,2,2003-06-13,-0.002533451459991435,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,3,2005-10-28,0.00026736998764439096,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,4,2008-03-20,-0.0012486751074902713,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,5,2010-08-06,0.01599784040202697,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,6,2012-12-24,0.012719489944477877,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,7,2015-05-14,0.012057446874678135,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,8,2017-09-29,0.015116157320638498,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,9,2020-02-20,0.01574870975067218,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,10,2022-07-08,0.016194298242529232,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min252,11,2024-11-25,0.013757214260598024,ridge,Momentum & trend,price relative to its 252-day low
X_feature_price_price_to_min5,0,1998-09-03,-0.010369153848538796,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,1,2001-01-22,-0.012137887068092823,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,2,2003-06-13,-0.010385190602391958,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,3,2005-10-28,-0.009008515005310377,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,4,2008-03-20,-0.009330806167175373,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,5,2010-08-06,-0.008685951897253593,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,6,2012-12-24,-0.006998482936372359,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,7,2015-05-14,-0.005812801420688629,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,8,2017-09-29,-0.005517769139260054,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,9,2020-02-20,-0.005203982349485159,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,10,2022-07-08,-0.004778879306589563,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min5,11,2024-11-25,-0.004964746534824371,ridge,Momentum & trend,price relative to its 5-day low
X_feature_price_price_to_min63,0,1998-09-03,-0.02492018478612105,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,1,2001-01-22,-0.01633475472529729,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,2,2003-06-13,-0.010738004930317402,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,3,2005-10-28,-0.017094163844982784,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,4,2008-03-20,-0.01529636854926745,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,5,2010-08-06,-0.008679700394471487,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,6,2012-12-24,-0.007825322449207306,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,7,2015-05-14,-0.010716673297186693,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,8,2017-09-29,-0.0087113988896211,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,9,2020-02-20,-0.007833825113872686,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,10,2022-07-08,-0.007440483663231134,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_price_to_min63,11,2024-11-25,-0.006167556469639142,ridge,Momentum & trend,price relative to its 63-day low
X_feature_price_ret10_shift0,0,1998-09-03,-0.017448081634938717,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,1,2001-01-22,-0.01819135497013728,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,2,2003-06-13,-0.014853382172683874,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,3,2005-10-28,-0.012541009423633417,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,4,2008-03-20,-0.012554846393565336,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,5,2010-08-06,-0.009564726303021112,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,6,2012-12-24,-0.00946469729145368,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,7,2015-05-14,-0.008892456690470377,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,8,2017-09-29,-0.008239179539183775,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,9,2020-02-20,-0.008108213233451048,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,10,2022-07-08,-0.005881718515108029,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret10_shift0,11,2024-11-25,-0.0061773791288336115,ridge,Short-term reversal,total return over the last 10 days
X_feature_price_ret21_shift0,0,1998-09-03,-0.0069234563658634824,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,1,2001-01-22,-0.0005822590998529146,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,2,2003-06-13,0.002352249148922662,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,3,2005-10-28,-0.0026314621209166944,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,4,2008-03-20,-0.004132311946401994,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,5,2010-08-06,0.00009158208922599442,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,6,2012-12-24,-0.0005701789341401309,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,7,2015-05-14,-0.0001309620274696499,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,8,2017-09-29,-0.000923992192838341,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,9,2020-02-20,-0.0032822765254726014,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,10,2022-07-08,-0.003020169756685694,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret21_shift0,11,2024-11-25,-0.0018336958601139486,ridge,Short-term reversal,total return over the last 21 days
X_feature_price_ret252_shift0,0,1998-09-03,0.02847772091627121,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,1,2001-01-22,0.034615797301133476,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,2,2003-06-13,0.03818077594041824,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,3,2005-10-28,0.028608196104566257,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,4,2008-03-20,0.023372596750656765,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,5,2010-08-06,0.00612436110774676,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,6,2012-12-24,0.012196799429754416,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,7,2015-05-14,0.013113957519332567,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,8,2017-09-29,0.01186132493118445,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,9,2020-02-20,0.008663814514875412,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,10,2022-07-08,0.0033438066796710095,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret252_shift0,11,2024-11-25,0.003589850617572665,ridge,Momentum & trend,total return over the last 252 days
X_feature_price_ret5_shift0,0,1998-09-03,-0.0026213513338007033,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,1,2001-01-22,-0.004826049475620191,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,2,2003-06-13,-0.0020591632540648184,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,3,2005-10-28,-0.00190353361540474,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,4,2008-03-20,-0.0019185905305979152,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,5,2010-08-06,-0.0013365448685362935,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,6,2012-12-24,-0.000438691097466896,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,7,2015-05-14,-0.0006136805071340253,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,8,2017-09-29,-0.00033543256965155405,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,9,2020-02-20,-0.00011656198572988312,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,10,2022-07-08,-0.0000693272838058571,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret5_shift0,11,2024-11-25,-0.0002897182712331414,ridge,Short-term reversal,total return over the last 5 days
X_feature_price_ret90_shift0,0,1998-09-03,0.015252579003572464,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,1,2001-01-22,0.0030180678392450013,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,2,2003-06-13,-0.0020202433612818518,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,3,2005-10-28,-0.0018794954133530457,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,4,2008-03-20,-0.0004899803801284482,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,5,2010-08-06,0.0012283121662524839,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,6,2012-12-24,0.0013938411138951778,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,7,2015-05-14,0.0006372524803737178,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,8,2017-09-29,-0.00015986080203826228,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,9,2020-02-20,-0.004705923764655988,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,10,2022-07-08,-0.0014496050619830687,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_ret90_shift0,11,2024-11-25,-0.003233191557228565,ridge,Momentum & trend,total return over the last 90 days
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,0,1998-09-03,0.02227233350276947,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,1,2001-01-22,0.018585599958896637,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,2,2003-06-13,0.03730198244253794,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,3,2005-10-28,0.03411469608545303,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,4,2008-03-20,0.03192956869800886,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,5,2010-08-06,0.02827645217378934,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,6,2012-12-24,0.02807701813677947,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,7,2015-05-14,0.0263948409507672,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,8,2017-09-29,0.023849160720904667,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,9,2020-02-20,0.021647545819481213,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,10,2022-07-08,0.017606524750590324,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,11,2024-11-25,0.015397758533557257,ridge,Momentum & trend,126-day return divided by 126-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,0,1998-09-03,0.022632723053296406,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,1,2001-01-22,0.0032378582594295344,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,2,2003-06-13,0.011517981067299843,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,3,2005-10-28,0.009039970735708872,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,4,2008-03-20,0.00997128120313088,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,5,2010-08-06,0.008290732279419899,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,6,2012-12-24,0.0084764181325833,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,7,2015-05-14,0.008733043757577738,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,8,2017-09-29,0.0066286300619443255,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,9,2020-02-20,0.008897381213804087,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,10,2022-07-08,0.012037906795740128,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,11,2024-11-25,0.008132735112061104,ridge,Momentum & trend,63-day return divided by 63-day volatility
X_feature_price_trend_streak200_126,0,1998-09-03,-0.003447165945544839,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,1,2001-01-22,0.001886888484780987,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,2,2003-06-13,0.0011570596252568066,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,3,2005-10-28,0.008018618604789177,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,4,2008-03-20,0.006770563156654437,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,5,2010-08-06,0.007879522784302631,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,6,2012-12-24,0.0035682019467155137,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,7,2015-05-14,0.0029575852677226067,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,8,2017-09-29,0.0024509476497769356,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,9,2020-02-20,0.004157268054162462,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,10,2022-07-08,-0.0006279814891361942,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_126,11,2024-11-25,-0.0006978626479394734,ridge,Momentum & trend,share of the last 126 days the price was above its 200-day average
X_feature_price_trend_streak200_252,0,1998-09-03,0.00018936263707776865,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,1,2001-01-22,-0.0030863794963806868,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,2,2003-06-13,0.0037755803981175027,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,3,2005-10-28,-0.004567682355021437,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,4,2008-03-20,-0.012077361345291138,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,5,2010-08-06,-0.012497913092374802,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
X_feature_price_trend_streak200_252,6,2012-12-24,-0.009591953828930855,ridge,Momentum & trend,share of the last 252 days the price was above its 200-day average
