X_feature_price_bb_pct5,X_feature_price_price_to_min5,X_feature_price_price_to_ma21,X_feature_price_bb_pct21,X_feature_price_price_to_ma10,X_feature_price_bb_pct10,X_feature_price_price_to_min21,X_feature_price_price_to_min10,X_feature_price_high_to_initial126_exclude21,X_feature_price_high_to_initial90_exclude10,X_feature_price_freq_loss_fl756,X_feature_price_freq_loss_fl252,X_feature_price_high_to_initial252_exclude21,X_feature_price_trend_streak200_504,X_feature_price_ret252_shift0,X_feature_price_macd_21_252,X_feature_price_trend_streak200_126,X_feature_price_trend_streak200_252,X_feature_price_freq_loss_fl63,X_feature_price_freq_loss_fl21,X_feature_price_price_to_min63,X_feature_price_macd_10_21,X_feature_price_sharpe_ratio_compound_r63_volatility63_rolling,X_feature_price_price_to_ma63,X_feature_price_bb_pct126,X_feature_price_price_to_min252,X_feature_price_ret90_shift0,X_feature_price_price_to_ma252,X_feature_price_sharpe_ratio_compound_r126_volatility126_rolling,X_feature_price_macd_21_126,X_feature_price_final_to_high90_exclude10,X_feature_price_price_to_max252,X_feature_price_final_to_high252_exclude21,X_feature_price_lag1,X_feature_price_ret21_shift0,X_feature_price_ret10_shift0,X_feature_price_ret5_shift0,X_feature_price_downside_vol10,X_feature_price_downside_vol21,X_feature_price_vol10,X_feature_price_upside_vol10,X_feature_price_upside_vol21,X_feature_price_upside_vol63,X_feature_price_atr5,X_feature_price_downside_vol126,X_feature_price_downside_vol63,X_feature_price_atr21,X_feature_price_atr126,X_feature_price_vol252,X_feature_market_cap_log_identity,X_feature_market_cap_log_std21,X_feature_market_cap_log_std126,X_feature_market_cap_log_std504,X_feature_market_cap_log_std252,X_feature_market_cap_log_diff_126,X_feature_market_cap_log_to_min126,X_feature_market_cap_log_to_max504,X_feature_market_cap_log_diff_504,X_feature_market_cap_log_to_min504,X_feature_pv_pv_corr21,X_feature_pv_pv_corr126,X_feature_pv_pv_corr63,X_feature_liquidity_turnover_level63,X_feature_volume_log_volume_ratio_max126,X_feature_volume_log_volume_ratio_max252,X_feature_pv_illiquidity_mean21,X_feature_volume_log_volume_std504,X_feature_volume_log_volume_std126,X_feature_volume_log_volume_std63,X_feature_market_corr504,X_feature_market_corr252,X_feature_short_interest_to_volume_log_ratio_std252,X_feature_short_interest_to_volume_log_ratio_std63,X_feature_short_interest_to_volume_log_ratio,X_feature_short_interest_to_volume_log_ratio_mean252,X_feature_short_interest_to_volume_log_ratio_mean63,X_feature_short_interest_log_diff21,X_feature_short_interest_log_diff252,X_feature_short_interest_log_diff63,X_feature_short_interest_log_diff126
0.185810,0.271872,0.441647,0.373058,0.323552,0.267620,0.510042,0.376143,-0.395049,0.546740,-0.029936,-0.169752,-0.253851,-0.023635,-0.396539,-0.172571,-0.209989,-0.086301,-0.362312,0.294095,0.775757,-0.526792,-0.615983,0.636610,-0.631117,-0.772964,-0.669988,-0.607310,-0.592955,-0.322700,-0.278553,-0.320836,-0.168790,0.118764,0.478611,0.360316,0.269213,0.041149,0.065680,0.222439,0.332410,0.385215,0.453704,0.231056,0.182053,0.106556,0.270573,0.330866,0.349508,-0.019562,0.221157,0.518655,0.352922,0.430131,-0.679333,1.000000,-0.288819,-0.291913,-0.597166,0.272716,0.386401,0.385988,0.228616,0.096895,0.096206,-0.010080,0.086515,0.080141,0.055875,0.038714,0.032456,0.102759,0.066264,0.004979,-0.008849,-0.010963,-0.022266,0.012377,-0.022520,-0.007110
-0.158237,-0.039211,-0.314337,-0.307433,-0.233853,-0.222872,-0.104679,-0.060793,0.170910,-0.161279,0.379858,0.476608,0.219219,0.538964,0.652646,0.691892,0.630944,0.615074,0.391292,-0.281428,-0.203079,0.466112,0.528578,-0.469751,0.592663,0.340750,0.541330,0.699160,0.625752,0.575154,0.629875,0.837889,0.731416,-0.083456,-0.339153,-0.255177,-0.194069,0.423491,0.485232,0.375101,0.218266,0.274514,0.321506,0.418673,0.554221,0.543399,0.467016,0.474476,0.460108,0.293584,0.342036,0.323153,0.289368,0.305191,0.608191,-0.288819,1.000000,0.600965,0.344027,-0.121975,-0.198292,-0.174567,0.333366,0.086411,0.072842,0.203021,0.047211,0.088631,0.092707,0.113667,0.136766,0.117177,0.116459,0.008491,-0.023500,-0.001640,0.033993,0.109693,0.057808,0.081795
-0.063099,-0.054119,-0.139338,-0.125587,-0.099043,-0.089497,-0.106994,-0.076540,0.286769,-0.229013,0.384920,0.353929,0.473741,0.703798,0.571576,0.625883,0.476124,0.598308,0.190406,-0.117600,-0.175424,0.221637,0.269450,-0.232859,0.290120,0.373706,0.316996,0.476027,0.377090,0.371557,0.254323,0.378777,0.369368,-0.030688,-0.158352,-0.112688,-0.082458,0.075099,0.084032,0.033700,-0.014984,-0.012315,-0.017397,0.044840,0.104167,0.098306,0.046290,0.035714,0.033170,0.199082,0.034373,-0.001982,-0.252721,-0.073432,0.435148,-0.291913,0.600965,1.000000,0.688782,-0.037137,-0.102843,-0.068153,0.022979,-0.010871,-0.025210,0.158435,-0.091179,-0.011515,0.002231,0.052694,0.094164,-0.021828,-0.002990,0.063828,0.041410,0.071163,0.016450,0.097730,0.032783,0.057228
-0.081804,-0.164558,-0.211090,-0.168721,-0.150523,-0.119539,-0.293192,-0.225109,0.467205,-0.424998,0.158993,0.273965,0.571205,0.361590,0.571712,0.425424,0.432424,0.452192,0.197477,-0.136093,-0.425159,0.269982,0.335515,-0.330520,0.349446,0.713737,0.406579,0.528934,0.425883,0.366254,0.131967,0.236802,0.187751,-0.051694,-0.235992,-0.172375,-0.126166,-0.128707,-0.158226,-0.234271,-0.267669,-0.311113,-0.365119,-0.250254,-0.213494,-0.187340,-0.285762,-0.334207,-0.353832,0.055840,-0.208456,-0.311873,-0.643035,-0.432930,0.524363,-0.597166,0.344027,0.688782,1.000000,-0.116295,-0.239133,-0.185220,-0.220080,-0.066633,-0.088225,0.049412,-0.147995,-0.082915,-0.062113,-0.033374,0.018779,-0.107608,-0.069268,0.052614,0.032712,0.059413,0.022342,0.074837,0.041793,0.061960
0.104147,0.111967,0.411546,0.345577,0.246006,0.197448,0.354639,0.200819,0.012988,0.029735,0.042603,0.020298,0.019547,0.055896,-0.085996,0.000337,0.022739,0.044912,-0.070057,0.173799,0.362997,-0.300828,-0.271640,0.418934,-0.347380,-0.195015,-0.217004,-0.193010,-0.158006,-0.085557,-0.142506,-0.184244,0.057355,0.057712,0.502146,0.314756,0.193151,-0.163171,-0.232816,0.020751,0.186641,0.279709,0.166523,0.017246,-0.016984,-0.079888,0.033534,0.059774,0.057410,0.009630,0.050329,0.046430,0.032677,0.035668,-0.158103,0.272716,-0.121975,-0.037137,-0.116295,1.000000,0.368706,0.542080,0.030365,0.029801,0.037592,0.031683,0.038665,0.037676,0.029152,0.029534,0.030714,0.031090,0.009210,0.031863,0.010268,0.011142,-0.002411,0.000993,0.000102,-0.001316
0.036869,0.048429,0.149570,0.120324,0.089633,0.068623,0.130438,0.079659,-0.296773,0.359772,0.094499,0.026802,-0.091182,0.036716,-0.250346,-0.137442,-0.204674,-0.051518,-0.074613,0.051070,0.262727,-0.260393,-0.317545,0.290407,-0.349264,-0.365162,-0.403593,-0.396600,-0.445497,-0.238391,-0.221775,-0.260939,-0.200683,0.018365,0.181717,0.112395,0.068633,-0.033668,-0.059797,0.035409,0.089959,0.129195,0.207447,0.044837,-0.137854,-0.115000,0.052974,0.081470,0.100745,0.019686,0.023048,0.121384,0.084479,0.115284,-0.462113,0.386401,-0.198292,-0.102843,-0.239133,0.368706,1.000000,0.686228,0.032007,-0.010608,0.028053,0.032888,0.088376,0.072990,0.059922,0.055535,0.051779,0.055551,0.018186,0.022412,0.035097,0.037158,-0.040807,-0.036512,-0.063061,-0.051592
0.053411,0.061468,0.220557,0.180128,0.130216,0.101373,0.184006,0.106306,-0.081292,0.213616,0.070274,0.030480,-0.014617,0.063336,-0.164673,-0.056655,-0.045703,0.024122,-0.123394,0.081460,0.396848,-0.391335,-0.488763,0.435426,-0.424880,-0.301502,-0.411586,-0.322927,-0.299381,-0.177124,-0.273418,-0.247601,-0.143797,0.027727,0.270565,0.165982,0.101126,-0.076574,-0.121349,0.020511,0.106490,0.161019,0.277013,0.026974,-0.073988,-0.199391,0.034232,0.076649,0.081989,0.014306,0.018522,0.099109,0.053698,0.067677,-0.304235,0.385988,-0.174567,-0.068153,-0.185220,0.542080,0.686228,1.000000,0.026316,0.019347,0.040799,0.031121,0.063457,0.058649,0.036460,0.044227,0.044677,0.045895,-0.003680,0.042930,0.023212,0.036733,-0.018912,-0.002207,-0.008988,-0.005718
-0.014740,0.134072,-0.011567,-0.031457,-0.007702,-0.019862,0.204115,0.173940,-0.194971,0.199936,0.224916,0.185226,-0.186753,0.189268,0.082970,0.217945,0.182370,0.176231,0.121125,-0.064605,0.229722,0.095728,0.098052,-0.038030,0.116108,-0.195234,0.071392,0.101714,0.136397,0.167529,0.349360,0.354916,0.373393,-0.003114,-0.013462,-0.006091,-0.004830,0.393072,0.473484,0.476458,0.400107,0.486145,0.577340,0.521321,0.608535,0.578467,0.598142,0.636322,0.636020,0.194416,0.453380,0.517479,0.456360,0.493557,0.060142,0.228616,0.333366,0.022979,-0.220080,0.030365,0.032007,0.026316,1.000000,0.135013,0.081602,-0.135013,0.050248,0.065950,0.080278,0.159859,0.157916,0.110485,0.155870,-0.066033,-0.086058,-0.108376,0.035631,0.101304,0.063189,0.082413
-0.019476,-0.040953,0.002879,-0.002236,-0.007612,-0.011170,0.028693,-0.008656,-0.039109,0.052639,0.022253,0.032846,-0.042524,0.064321,0.035849,0.068975,0.086478,0.076481,0.000256,0.007981,0.073371,-0.004429,0.003736,0.007225,0.022879,-0.046199,0.010056,0.036312,0.048127,0.042337,0.093534,0.101320,0.126027,-0.003584,0.012460,0.003467,-0.007270,-0.020789,0.023145,-0.020722,-0.005281,0.049968,0.139298,-0.034715,0.186309,0.117782,0.069659,0.148460,0.179958,0.228384,0.020825,0.174346,0.131831,0.154731,0.011045,0.096895,0.086411,-0.010871,-0.066633,0.029801,-0.010608,0.019347,0.135013,1.000000,0.819513,0.206976,0.367486,0.474383,0.398995,0.236614,0.259523,0.352393,0.386750,0.400386,0.102374,0.108814,-0.009901,0.049039,0.003636,0.035258
-0.016145,-0.041617,0.010215,0.004495,-0.002582,-0.006769,0.020928,-0.013260,-0.048810,0.058909,0.015883,0.025493,-0.028737,0.066039,0.030664,0.057632,0.066345,0.083475,-0.011877,0.014599,0.066237,-0.023598,-0.017389,0.022298,-0.005782,-0.068507,-0.015862,0.011851,0.008695,0.017049,0.052269,0.075836,0.105666,-0.002799,0.020487,0.008680,-0.003537,-0.037120,-0.002922,-0.040241,-0.019246,0.028133,0.106890,-0.047086,0.131098,0.073632,0.045398,0.124138,0.190390,0.238649,-0.005284,0.131966,0.149389,0.160538,-0.022117,0.096206,0.072842,-0.025210,-0.088225,0.037592,0.028053,0.040799,0.081602,0.819513,1.000000,0.235675,0.412162,0.424856,0.356768,0.262133,0.286771,0.404339,0.314682,0.409687,0.118478,0.152858,-0.022895,0.030180,-0.026214,-0.009743
-0.015219,0.035309,-0.021423,-0.028517,-0.011146,-0.019031,0.039523,0.043502,0.036036,-0.025898,0.021433,0.069880,0.055463,0.183365,0.169764,0.170815,0.173093,0.182368,0.054085,-0.027164,0.004982,0.087942,0.103141,-0.072039,0.106178,0.043815,0.115061,0.162419,0.140144,0.129001,0.167408,0.192858,0.208653,-0.003292,-0.034774,-0.012870,-0.007477,0.135454,0.157117,0.149289,0.123314,0.139775,0.130693,0.166982,0.159999,0.156801,0.181768,0.170227,0.145307,0.872124,0.118679,0.109014,0.089547,0.109426,0.129310,-0.010080,0.203021,0.158435,0.049412,0.031683,0.032888,0.031121,-0.135013,0.206976,0.235675,1.000000,0.620823,0.567167,0.509049,0.197590,0.189080,0.423297,0.378076,0.273284,0.311554,0.315572,0.001038,0.033435,0.005958,0.016718
-0.007068,0.014908,0.000037,-0.008501,-0.000706,-0.006831,0.035724,0.024243,-0.076768,0.070273,-0.036343,-0.016085,-0.098450,0.027095,-0.023263,0.016894,0.019838,0.013971,-0.002410,0.001309,0.051788,0.018781,0.013568,-0.000476,0.020620,-0.079130,-0.000588,-0.005817,0.014418,0.027658,0.079824,0.075938,0.086581,-0.002462,-0.000214,0.000616,-0.000581,0.052880,0.077730,0.073950,0.057921,0.090271,0.136258,0.104336,0.134891,0.112907,0.132207,0.151471,0.170302,0.615056,0.095183,0.152182,0.184244,0.169213,-0.028499,0.086515,0.047211,-0.091179,-0.147995,0.038665,0.088376,0.063457,0.050248,0.367486,0.412162,0.620823,1.000000,0.817500,0.715052,0.425065,0.370769,0.635811,0.564079,0.222915,0.281925,0.258474,0.005595,0.051745,0.011190,0.024542
-0.009528,0.012651,-0.005834,-0.013712,-0.004686,-0.010343,0.033483,0.022345,-0.057741,0.058619,-0.000867,0.020634,-0.056914,0.079080,0.024364,0.062702,0.064813,0.070168,0.011497,-0.005224,0.048059,0.033356,0.029156,-0.011844,0.039392,-0.048937,0.019660,0.030054,0.045826,0.056667,0.104262,0.102418,0.114007,-0.005042,-0.006825,-0.003918,-0.003946,0.057222,0.086911,0.081466,0.060262,0.097788,0.152254,0.105435,0.162238,0.131212,0.136422,0.155732,0.172489,0.565835,0.106336,0.171697,0.137469,0.156445,0.001028,0.080141,0.088631,-0.011515,-0.082915,0.037676,0.072990,0.058649,0.065950,0.474383,0.424856,0.567167,0.817500,1.000000,0.876215,0.368040,0.380732,0.607812,0.662583,0.192870,0.246756,0.220664,0.012891,0.071528,0.028798,0.050393
-0.009922,0.013876,-0.010556,-0.017624,-0.006475,-0.011721,0.033109,0.023379,-0.052192,0.053877,0.002260,0.026033,-0.042613,0.076244,0.034431,0.065911,0.065588,0.071030,0.024931,-0.010472,0.040682,0.049996,0.051501,-0.027505,0.050475,-0.031802,0.033361,0.040156,0.047888,0.061970,0.110975,0.103707,0.111302,-0.005761,-0.013224,-0.006832,-0.004980,0.063140,0.097189,0.089725,0.063651,0.102957,0.162070,0.105320,0.145730,0.154773,0.137492,0.135816,0.154998,0.513122,0.115631,0.150407,0.117167,0.131565,0.011630,0.055875,0.092707,0.002231,-0.062113,0.029152,0.059922,0.036460,0.080278,0.398995,0.356768,0.509049,0.715052,0.876215,1.000000,0.327239,0.340420,0.533240,0.705320,0.156564,0.217992,0.183840,0.018603,0.064201,0.032714,0.046408
-0.004082,0.007052,-0.003496,-0.008998,-0.002889,-0.005796,0.015462,0.008241,-0.049839,0.052073,0.053874,0.014588,-0.032533,0.161013,0.026845,0.094980,0.064332,0.093373,-0.002160,0.002336,0.023661,0.021399,0.016947,-0.006968,0.023536,-0.021667,0.007866,0.021149,0.025955,0.051117,0.082756,0.097321,0.109419,-0.004196,-0.002573,-0.001538,-0.002383,0.028216,0.049228,0.042403,0.023884,0.049460,0.087472,0.074824,0.102745,0.082264,0.098814,0.112101,0.126515,0.269544,0.066878,0.126737,0.128889,0.136339,0.000319,0.038714,0.113667,0.052694,-0.033374,0.029534,0.055535,0.044227,0.159859,0.236614,0.262133,0.197590,0.425065,0.368040,0.327239,1.000000,0.884975,0.314233,0.278271,0.120669,0.150175,0.138531,0.000534,0.032577,0.000015,0.009386
-0.004660,0.003688,-0.006422,-0.009218,-0.004926,-0.006208,0.011735,0.004335,-0.032603,0.045068,0.062523,0.047758,0.013619,0.183346,0.076760,0.123182,0.100829,0.143758,0.001702,0.000476,0.020961,0.024955,0.018987,-0.011879,0.028134,0.001128,0.018073,0.051569,0.036798,0.074191,0.091451,0.118088,0.130956,-0.004113,-0.005933,-0.003798,-0.003997,0.022780,0.044458,0.035878,0.016283,0.042579,0.084308,0.068215,0.101347,0.079297,0.092696,0.103638,0.126326,0.264623,0.065606,0.135314,0.092207,0.136763,0.019410,0.032456,0.136766,0.094164,0.018779,0.030714,0.051779,0.044677,0.157916,0.259523,0.286771,0.189080,0.370769,0.380732,0.340420,0.884975,1.000000,0.326503,0.299486,0.111070,0.130026,0.124027,0.004562,0.058574,0.010728,0.029480
-0.006841,0.023777,-0.003587,-0.010184,-0.002328,-0.006982,0.048582,0.035373,-0.062475,0.066373,-0.008112,0.030625,-0.055359,0.066032,0.042967,0.076347,0.081908,0.080317,0.020827,-0.010768,0.068487,0.030997,0.028552,-0.011241,0.042111,-0.076244,0.021074,0.042260,0.044906,0.071027,0.113140,0.131680,0.145822,-0.003126,-0.005392,-0.002275,-0.001979,0.078791,0.108585,0.104571,0.085215,0.122038,0.175619,0.122336,0.187499,0.155388,0.154129,0.177424,0.219350,0.435549,0.122957,0.204366,0.192162,0.225746,0.003455,0.102759,0.117177,-0.021828,-0.107608,0.031090,0.055551,0.045895,0.110485,0.352393,0.404339,0.423297,0.635811,0.607812,0.533240,0.314233,0.326503,1.000000,0.589003,0.057974,0.042770,0.053590,0.016946,0.124732,0.037982,0.068622
-0.011305,0.022824,-0.021695,-0.024817,-0.012229,-0.014847,0.048946,0.035453,-0.061634,0.060769,0.008049,0.032452,-0.062821,0.057572,0.039863,0.072654,0.074619,0.062115,0.039793,-0.023031,0.064927,0.071680,0.073051,-0.046875,0.079452,-0.036300,0.056368,0.059168,0.073375,0.088356,0.151956,0.137453,0.133797,-0.005254,-0.027050,-0.015259,-0.009406,0.095616,0.140673,0.126568,0.092204,0.138521,0.207810,0.134752,0.202199,0.217072,0.175269,0.166583,0.189332,0.405313,0.158121,0.205575,0.138774,0.164370,0.034801,0.066264,0.116459,-0.002990,-0.069268,0.009210,0.018186,-0.003680,0.155870,0.386750,0.314682,0.378076,0.564079,0.662583,0.705320,0.278271,0.299486,0.589003,1.000000,0.040067,0.082393,0.032798,0.030130,0.068773,0.070256,0.070796
-0.014035,-0.058387,0.004196,0.002342,-0.006491,-0.007595,-0.028990,-0.045699,0.031553,-0.002055,0.014429,0.011942,0.076494,0.091611,0.045407,0.042139,0.042906,0.078460,-0.035130,0.014353,0.006720,-0.041675,-0.042419,0.028312,-0.030738,0.028083,-0.026491,0.006270,-0.011702,-0.012525,-0.025922,-0.010106,0.007892,-0.001803,0.012815,0.002959,-0.006605,-0.089739,-0.084224,-0.117256,-0.087411,-0.073738,-0.040597,-0.121748,-0.038553,-0.062127,-0.068071,-0.021103,-0.026741,0.236255,-0.088242,-0.028637,-0.045142,-0.035057,-0.008730,0.004979,0.008491,0.063828,0.052614,0.031863,0.022412,0.042930,-0.066033,0.400386,0.409687,0.273284,0.222915,0.192870,0.156564,0.120669,0.111070,0.057974,0.040067,1.000000,0.673282,0.786182,0.116212,0.284278,0.181974,0.234119
-0.003661,-0.018107,-0.006344,-0.007603,-0.005292,-0.005769,-0.026639,-0.023458,0.004904,-0.004075,0.008867,-0.022439,0.022516,0.073346,-0.000032,0.008973,-0.012813,0.013557,-0.014079,0.004801,-0.028571,0.002134,-0.000791,-0.003186,-0.000354,0.026285,-0.005385,-0.008438,-0.009833,-0.008321,-0.009116,-0.018815,-0.019893,-0.002249,-0.005725,-0.005404,-0.004375,-0.036398,-0.038781,-0.045279,-0.045454,-0.047399,-0.045004,-0.032236,-0.051003,-0.044851,-0.033132,-0.039037,-0.052205,0.274727,-0.026479,-0.019576,-0.046291,-0.025574,-0.024029,-0.008849,-0.023500,0.041410,0.032712,0.010268,0.035097,0.023212,-0.086058,0.102374,0.118478,0.311554,0.281925,0.246756,0.217992,0.150175,0.130026,0.042770,0.082393,0.673282,1.000000,0.856847,-0.073979,-0.058851,-0.125177,-0.143034
-0.004988,-0.022747,-0.009362,-0.009043,-0.008355,-0.007613,-0.037631,-0.031097,0.018523,0.009279,0.016015,0.005129,0.080162,0.098673,0.039719,0.032067,0.017899,0.069666,-0.021379,0.004000,-0.038608,-0.012560,-0.017324,0.002134,-0.018393,0.037409,-0.026646,0.000162,-0.024171,-0.010969,-0.036289,-0.020232,-0.016114,-0.002777,-0.007805,-0.008705,-0.007116,-0.041433,-0.049666,-0.055017,-0.055273,-0.061588,-0.062738,-0.039655,-0.057918,-0.070834,-0.045851,-0.037232,-0.040275,0.270800,-0.041763,-0.044694,-0.058087,-0.047149,-0.026186,-0.010963,-0.001640,0.071163,0.059413,0.011142,0.037158,0.036733,-0.108376,0.108814,0.152858,0.315572,0.258474,0.220664,0.183840,0.138531,0.124027,0.053590,0.032798,0.786182,0.856847,1.000000,-0.109024,0.207265,-0.050275,0.093727
-0.004274,0.002888,-0.007893,-0.007333,-0.004699,-0.004732,0.000720,0.003332,0.048499,-0.054920,0.004048,0.024294,0.023862,0.011123,0.042301,0.032793,0.053250,0.033095,-0.012268,-0.017145,0.028257,-0.010117,-0.008758,0.011224,0.015394,0.032338,0.046376,0.046884,0.052630,0.038061,0.020841,0.035508,0.030441,-0.001719,-0.012241,-0.004541,-0.003800,0.019255,0.022777,0.020239,0.016113,0.017554,0.021391,0.022436,0.030108,0.031796,0.024927,0.017818,0.009915,0.014976,0.018723,-0.000427,0.002781,-0.002261,0.054943,-0.022266,0.033993,0.016450,0.022342,-0.002411,-0.040807,-0.018912,0.035631,-0.009901,-0.022895,0.001038,0.005595,0.012891,0.018603,0.000534,0.004562,0.016946,0.030130,0.116212,-0.073979,-0.109024,1.000000,0.242429,0.498031,0.340709
-0.007063,0.009416,-0.013969,-0.012858,-0.010332,-0.009428,0.012527,0.011660,0.040914,-0.001463,0.017119,0.067286,0.101539,0.082132,0.123066,0.108466,0.121966,0.148640,0.008287,-0.017567,0.027433,0.014368,0.008370,-0.013249,0.027300,0.045571,0.031316,0.083709,0.052290,0.075008,0.053905,0.085509,0.088178,-0.002581,-0.016003,-0.010057,-0.007520,0.047897,0.054427,0.049997,0.039074,0.046011,0.058338,0.056059,0.077025,0.063847,0.061880,0.066401,0.056019,0.064395,0.057305,0.069717,0.002299,0.036356,0.056610,0.012377,0.109693,0.097730,0.074837,0.000993,-0.036512,-0.002207,0.101304,0.049039,0.030180,0.033435,0.051745,0.071528,0.064201,0.032577,0.058574,0.124732,0.068773,0.284278,-0.058851,0.207265,0.242429,1.000000,0.413352,0.588374
-0.004446,0.006125,-0.007625,-0.007328,-0.005125,-0.005196,0.006103,0.007295,0.087266,-0.030117,0.006473,0.043304,0.049611,0.022253,0.074947,0.062015,0.098508,0.063489,-0.006947,-0.016845,0.026525,-0.000495,-0.012689,0.000781,0.014399,0.050591,0.016368,0.070793,0.074028,0.054316,0.026255,0.055374,0.053542,-0.002328,-0.010998,-0.004858,-0.004101,0.027155,0.031150,0.028900,0.023424,0.026864,0.036378,0.031746,0.051590,0.038668,0.035520,0.032373,0.016024,0.026579,0.030526,0.012932,-0.001402,-0.007080,0.085076,-0.022520,0.057808,0.032783,0.041793,0.000102,-0.063061,-0.008988,0.063189,0.003636,-0.026214,0.005958,0.011190,0.028798,0.032714,0.000015,0.010728,0.037982,0.070256,0.181974,-0.125177,-0.050275,0.498031,0.413352,1.000000,0.615263
-0.006426,0.005300,-0.013344,-0.012084,-0.009587,-0.008369,0.005586,0.006459,0.057459,-0.008896,0.008763,0.063296,0.086866,0.042312,0.113057,0.082616,0.125985,0.102598,0.003096,-0.018455,0.023319,0.006687,-0.001733,-0.008499,0.019211,0.063002,0.023585,0.085457,0.051357,0.066213,0.038252,0.072246,0.071497,-0.001639,-0.015968,-0.009684,-0.007291,0.035196,0.040432,0.035711,0.026858,0.032290,0.044440,0.040012,0.062452,0.047939,0.044473,0.047364,0.027878,0.043092,0.040932,0.037501,-0.004930,-0.004203,0.067119,-0.007110,0.081795,0.057228,0.061960,-0.001316,-0.051592,-0.005718,0.082413,0.035258,-0.009743,0.016718,0.024542,0.050393,0.046408,0.009386,0.029480,0.068622,0.070796,0.234119,-0.143034,0.093727,0.340709,0.588374,0.615263,1.000000
